"ITTER107","Territorio","TIPO_DATO15","Tipo di indicatore demografico","SEXISTAT1","Sesso","ETA1","Età","STATCIV2","Stato civile","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITE","Centro","JAN","popolazione al 1º gennaio","9","totale","Y2","2 anni","99","totale","2020","2020",87117,,
"ITG2","Sardegna","JAN","popolazione al 1º gennaio","2","femmine","Y2","2 anni","99","totale","2020","2020",4830,,
"ITG","Isole","JAN","popolazione al 1º gennaio","1","maschi","Y2","2 anni","99","totale","2020","2020",26067,,
"ITC4","Lombardia","JAN","popolazione al 1º gennaio","2","femmine","Y2","2 anni","99","totale","2020","2020",38592,,
"ITF6","Calabria","JAN","popolazione al 1º gennaio","9","totale","Y2","2 anni","99","totale","2020","2020",15345,,
"IT","Italia","JAN","popolazione al 1º gennaio","9","totale","Y2","2 anni","99","totale","2020","2020",457314,,
"ITF5","Basilicata","JAN","popolazione al 1º gennaio","1","maschi","Y2","2 anni","99","totale","2020","2020",2045,,
"ITG2","Sardegna","JAN","popolazione al 1º gennaio","1","maschi","Y2","2 anni","99","totale","2020","2020",5176,,
"ITG1","Sicilia","JAN","popolazione al 1º gennaio","2","femmine","Y2","2 anni","99","totale","2020","2020",19611,,
"ITC1","Piemonte","JAN","popolazione al 1º gennaio","1","maschi","Y2","2 anni","99","totale","2020","2020",15653,,
"ITD4","Friuli-Venezia Giulia","JAN","popolazione al 1º gennaio","9","totale","Y2","2 anni","99","totale","2020","2020",8229,,
"IT","Italia","JAN","popolazione al 1º gennaio","2","femmine","Y2","2 anni","99","totale","2020","2020",222161,,
"ITE1","Toscana","JAN","popolazione al 1º gennaio","2","femmine","Y2","2 anni","99","totale","2020","2020",12686,,
"ITD3","Veneto","JAN","popolazione al 1º gennaio","9","totale","Y2","2 anni","99","totale","2020","2020",36931,,
"ITC3","Liguria","JAN","popolazione al 1º gennaio","2","femmine","Y2","2 anni","99","totale","2020","2020",4672,,
"ITE3","Marche","JAN","popolazione al 1º gennaio","2","femmine","Y2","2 anni","99","totale","2020","2020",5221,,
"ITE4","Lazio","JAN","popolazione al 1º gennaio","9","totale","Y2","2 anni","99","totale","2020","2020",44307,,
"ITF3","Campania","JAN","popolazione al 1º gennaio","2","femmine","Y2","2 anni","99","totale","2020","2020",24101,,
"ITC3","Liguria","JAN","popolazione al 1º gennaio","1","maschi","Y2","2 anni","99","totale","2020","2020",5002,,
"ITD2","Provincia Autonoma Trento","JAN","popolazione al 1º gennaio","9","totale","Y2","2 anni","99","totale","2020","2020",4584,,
"ITD2","Provincia Autonoma Trento","JAN","popolazione al 1º gennaio","2","femmine","Y2","2 anni","99","totale","2020","2020",2228,,
"ITC1","Piemonte","JAN","popolazione al 1º gennaio","9","totale","Y2","2 anni","99","totale","2020","2020",30833,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","JAN","popolazione al 1º gennaio","2","femmine","Y2","2 anni","99","totale","2020","2020",413,,
"ITDA","Trentino Alto Adige / Südtirol","JAN","popolazione al 1º gennaio","2","femmine","Y2","2 anni","99","totale","2020","2020",4877,,
"ITC4","Lombardia","JAN","popolazione al 1º gennaio","9","totale","Y2","2 anni","99","totale","2020","2020",79620,,
"ITC3","Liguria","JAN","popolazione al 1º gennaio","9","totale","Y2","2 anni","99","totale","2020","2020",9674,,
"ITD1","Provincia Autonoma Bolzano / Bozen","JAN","popolazione al 1º gennaio","1","maschi","Y2","2 anni","99","totale","2020","2020",2791,,
"ITD1","Provincia Autonoma Bolzano / Bozen","JAN","popolazione al 1º gennaio","9","totale","Y2","2 anni","99","totale","2020","2020",5440,,
"ITC4","Lombardia","JAN","popolazione al 1º gennaio","1","maschi","Y2","2 anni","99","totale","2020","2020",41028,,
"ITD2","Provincia Autonoma Trento","JAN","popolazione al 1º gennaio","1","maschi","Y2","2 anni","99","totale","2020","2020",2356,,
"ITD","Nord-est","JAN","popolazione al 1º gennaio","2","femmine","Y2","2 anni","99","totale","2020","2020",43042,,
"ITDA","Trentino Alto Adige / Südtirol","JAN","popolazione al 1º gennaio","1","maschi","Y2","2 anni","99","totale","2020","2020",5147,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","JAN","popolazione al 1º gennaio","1","maschi","Y2","2 anni","99","totale","2020","2020",475,,
"ITE2","Umbria","JAN","popolazione al 1º gennaio","9","totale","Y3","3 anni","99","totale","2020","2020",6381,,
"ITE","Centro","JAN","popolazione al 1º gennaio","9","totale","Y3","3 anni","99","totale","2020","2020",91404,,
"ITE4","Lazio","JAN","popolazione al 1º gennaio","9","totale","Y3","3 anni","99","totale","2020","2020",46590,,
"ITG","Isole","JAN","popolazione al 1º gennaio","1","maschi","Y3","3 anni","99","totale","2020","2020",26159,,
"IT","Italia","JAN","popolazione al 1º gennaio","9","totale","Y3","3 anni","99","totale","2020","2020",471696,,
"ITC4","Lombardia","JAN","popolazione al 1º gennaio","1","maschi","Y3","3 anni","99","totale","2020","2020",42056,,
"ITF5","Basilicata","JAN","popolazione al 1º gennaio","1","maschi","Y3","3 anni","99","totale","2020","2020",2044,,
"ITC3","Liguria","JAN","popolazione al 1º gennaio","2","femmine","Y3","3 anni","99","totale","2020","2020",4763,,
"ITD","Nord-est","JAN","popolazione al 1º gennaio","1","maschi","Y3","3 anni","99","totale","2020","2020",47474,,
"ITD1","Provincia Autonoma Bolzano / Bozen","JAN","popolazione al 1º gennaio","1","maschi","Y3","3 anni","99","totale","2020","2020",2821,,
"ITDA","Trentino Alto Adige / Südtirol","JAN","popolazione al 1º gennaio","1","maschi","Y3","3 anni","99","totale","2020","2020",5260,,
"ITF6","Calabria","JAN","popolazione al 1º gennaio","2","femmine","Y3","3 anni","99","totale","2020","2020",7620,,
"ITG1","Sicilia","JAN","popolazione al 1º gennaio","2","femmine","Y3","3 anni","99","totale","2020","2020",19838,,
"ITF1","Abruzzo","JAN","popolazione al 1º gennaio","9","totale","Y3","3 anni","99","totale","2020","2020",9971,,
"ITF3","Campania","JAN","popolazione al 1º gennaio","9","totale","Y3","3 anni","99","totale","2020","2020",49478,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","JAN","popolazione al 1º gennaio","1","maschi","Y3","3 anni","99","totale","2020","2020",498,,
"ITE3","Marche","JAN","popolazione al 1º gennaio","2","femmine","Y3","3 anni","99","totale","2020","2020",5493,,
"ITE4","Lazio","JAN","popolazione al 1º gennaio","2","femmine","Y3","3 anni","99","totale","2020","2020",22637,,
"ITD5","Emilia-Romagna","JAN","popolazione al 1º gennaio","9","totale","Y3","3 anni","99","totale","2020","2020",35347,,
"ITE1","Toscana","JAN","popolazione al 1º gennaio","2","femmine","Y3","3 anni","99","totale","2020","2020",13178,,
"ITD4","Friuli-Venezia Giulia","JAN","popolazione al 1º gennaio","9","totale","Y3","3 anni","99","totale","2020","2020",8615,,
"ITC","Nord-ovest","JAN","popolazione al 1º gennaio","2","femmine","Y3","3 anni","99","totale","2020","2020",61116,,
"ITF","Sud","JAN","popolazione al 1º gennaio","2","femmine","Y3","3 anni","99","totale","2020","2020",54282,,
"ITF4","Puglia","JAN","popolazione al 1º gennaio","2","femmine","Y3","3 anni","99","totale","2020","2020",14852,,
"ITF1","Abruzzo","JAN","popolazione al 1º gennaio","2","femmine","Y3","3 anni","99","totale","2020","2020",4833,,
"ITC3","Liguria","JAN","popolazione al 1º gennaio","1","maschi","Y3","3 anni","99","totale","2020","2020",5163,,
"ITD2","Provincia Autonoma Trento","JAN","popolazione al 1º gennaio","9","totale","Y3","3 anni","99","totale","2020","2020",4737,,
"ITD4","Friuli-Venezia Giulia","JAN","popolazione al 1º gennaio","2","femmine","Y3","3 anni","99","totale","2020","2020",4185,,
"ITD5","Emilia-Romagna","JAN","popolazione al 1º gennaio","2","femmine","Y3","3 anni","99","totale","2020","2020",17215,,
"ITD3","Veneto","JAN","popolazione al 1º gennaio","9","totale","Y3","3 anni","99","totale","2020","2020",38142,,
"ITF3","Campania","JAN","popolazione al 1º gennaio","2","femmine","Y3","3 anni","99","totale","2020","2020",24056,,
"ITE2","Umbria","JAN","popolazione al 1º gennaio","2","femmine","Y3","3 anni","99","totale","2020","2020",3122,,
"ITG1","Sicilia","JAN","popolazione al 1º gennaio","1","maschi","Y3","3 anni","99","totale","2020","2020",20751,,
"ITF2","Molise","JAN","popolazione al 1º gennaio","9","totale","Y3","3 anni","99","totale","2020","2020",2026,,
"ITC","Nord-ovest","JAN","popolazione al 1º gennaio","1","maschi","Y3","3 anni","99","totale","2020","2020",64114,,
"ITE","Centro","JAN","popolazione al 1º gennaio","2","femmine","Y3","3 anni","99","totale","2020","2020",44430,,
"ITG2","Sardegna","JAN","popolazione al 1º gennaio","1","maschi","Y3","3 anni","99","totale","2020","2020",5408,,
"IT","Italia","JAN","popolazione al 1º gennaio","2","femmine","Y3","3 anni","99","totale","2020","2020",229589,,
"ITE4","Lazio","JAN","popolazione al 1º gennaio","1","maschi","Y3","3 anni","99","totale","2020","2020",23953,,
"ITD4","Friuli-Venezia Giulia","JAN","popolazione al 1º gennaio","1","maschi","Y3","3 anni","99","totale","2020","2020",4430,,
"ITD2","Provincia Autonoma Trento","JAN","popolazione al 1º gennaio","2","femmine","Y3","3 anni","99","totale","2020","2020",2298,,
"ITF5","Basilicata","JAN","popolazione al 1º gennaio","9","totale","Y3","3 anni","99","totale","2020","2020",3968,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","JAN","popolazione al 1º gennaio","9","totale","Y3","3 anni","99","totale","2020","2020",951,,
"ITC1","Piemonte","JAN","popolazione al 1º gennaio","1","maschi","Y3","3 anni","99","totale","2020","2020",16397,,
"ITD","Nord-est","JAN","popolazione al 1º gennaio","9","totale","Y3","3 anni","99","totale","2020","2020",92382,,
"ITF2","Molise","JAN","popolazione al 1º gennaio","2","femmine","Y3","3 anni","99","totale","2020","2020",997,,
"ITF5","Basilicata","JAN","popolazione al 1º gennaio","2","femmine","Y3","3 anni","99","totale","2020","2020",1924,,
"ITC3","Liguria","JAN","popolazione al 1º gennaio","9","totale","Y3","3 anni","99","totale","2020","2020",9926,,
"ITDA","Trentino Alto Adige / Südtirol","JAN","popolazione al 1º gennaio","9","totale","Y3","3 anni","99","totale","2020","2020",10278,,
"ITE","Centro","JAN","popolazione al 1º gennaio","1","maschi","Y3","3 anni","99","totale","2020","2020",46974,,
"IT","Italia","JAN","popolazione al 1º gennaio","1","maschi","Y3","3 anni","99","totale","2020","2020",242107,,
"ITE3","Marche","JAN","popolazione al 1º gennaio","1","maschi","Y3","3 anni","99","totale","2020","2020",5909,,
"ITG","Isole","JAN","popolazione al 1º gennaio","9","totale","Y3","3 anni","99","totale","2020","2020",51012,,
"ITF","Sud","JAN","popolazione al 1º gennaio","1","maschi","Y3","3 anni","99","totale","2020","2020",57386,,
"ITDA","Trentino Alto Adige / Südtirol","JAN","popolazione al 1º gennaio","2","femmine","Y3","3 anni","99","totale","2020","2020",5018,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","JAN","popolazione al 1º gennaio","2","femmine","Y3","3 anni","99","totale","2020","2020",453,,
"ITD1","Provincia Autonoma Bolzano / Bozen","JAN","popolazione al 1º gennaio","9","totale","Y3","3 anni","99","totale","2020","2020",5541,,
"ITE1","Toscana","JAN","popolazione al 1º gennaio","1","maschi","Y3","3 anni","99","totale","2020","2020",13853,,
"ITE2","Umbria","JAN","popolazione al 1º gennaio","1","maschi","Y3","3 anni","99","totale","2020","2020",3259,,
"ITF4","Puglia","JAN","popolazione al 1º gennaio","1","maschi","Y3","3 anni","99","totale","2020","2020",15745,,
"ITC1","Piemonte","JAN","popolazione al 1º gennaio","9","totale","Y3","3 anni","99","totale","2020","2020",32053,,
"ITE3","Marche","JAN","popolazione al 1º gennaio","9","totale","Y3","3 anni","99","totale","2020","2020",11402,,
"ITG2","Sardegna","JAN","popolazione al 1º gennaio","9","totale","Y3","3 anni","99","totale","2020","2020",10423,,
"ITC","Nord-ovest","JAN","popolazione al 1º gennaio","9","totale","Y3","3 anni","99","totale","2020","2020",125230,,
"ITC1","Piemonte","JAN","popolazione al 1º gennaio","2","femmine","Y3","3 anni","99","totale","2020","2020",15656,,
"ITC4","Lombardia","JAN","popolazione al 1º gennaio","9","totale","Y3","3 anni","99","totale","2020","2020",82300,,
"ITD1","Provincia Autonoma Bolzano / Bozen","JAN","popolazione al 1º gennaio","2","femmine","Y3","3 anni","99","totale","2020","2020",2720,,
"ITE1","Toscana","JAN","popolazione al 1º gennaio","9","totale","Y3","3 anni","99","totale","2020","2020",27031,,
"ITD3","Veneto","JAN","popolazione al 1º gennaio","1","maschi","Y3","3 anni","99","totale","2020","2020",19652,,
"ITG","Isole","JAN","popolazione al 1º gennaio","2","femmine","Y3","3 anni","99","totale","2020","2020",24853,,
"ITF6","Calabria","JAN","popolazione al 1º gennaio","1","maschi","Y3","3 anni","99","totale","2020","2020",8008,,
"ITF1","Abruzzo","JAN","popolazione al 1º gennaio","1","maschi","Y3","3 anni","99","totale","2020","2020",5138,,
"ITD3","Veneto","JAN","popolazione al 1º gennaio","2","femmine","Y3","3 anni","99","totale","2020","2020",18490,,
"ITC4","Lombardia","JAN","popolazione al 1º gennaio","2","femmine","Y3","3 anni","99","totale","2020","2020",40244,,
"ITD5","Emilia-Romagna","JAN","popolazione al 1º gennaio","1","maschi","Y3","3 anni","99","totale","2020","2020",18132,,
"ITF6","Calabria","JAN","popolazione al 1º gennaio","9","totale","Y3","3 anni","99","totale","2020","2020",15628,,
"ITD2","Provincia Autonoma Trento","JAN","popolazione al 1º gennaio","1","maschi","Y3","3 anni","99","totale","2020","2020",2439,,
"ITG1","Sicilia","JAN","popolazione al 1º gennaio","9","totale","Y3","3 anni","99","totale","2020","2020",40589,,
"ITD","Nord-est","JAN","popolazione al 1º gennaio","2","femmine","Y3","3 anni","99","totale","2020","2020",44908,,
"ITF2","Molise","JAN","popolazione al 1º gennaio","1","maschi","Y3","3 anni","99","totale","2020","2020",1029,,
"ITF4","Puglia","JAN","popolazione al 1º gennaio","9","totale","Y3","3 anni","99","totale","2020","2020",30597,,
"ITF3","Campania","JAN","popolazione al 1º gennaio","1","maschi","Y3","3 anni","99","totale","2020","2020",25422,,
"ITF","Sud","JAN","popolazione al 1º gennaio","9","totale","Y3","3 anni","99","totale","2020","2020",111668,,
"ITG2","Sardegna","JAN","popolazione al 1º gennaio","2","femmine","Y3","3 anni","99","totale","2020","2020",5015,,
"ITD4","Friuli-Venezia Giulia","JAN","popolazione al 1º gennaio","2","femmine","Y4","4 anni","99","totale","2020","2020",4274,,
"ITD5","Emilia-Romagna","JAN","popolazione al 1º gennaio","2","femmine","Y4","4 anni","99","totale","2020","2020",17773,,
"ITD3","Veneto","JAN","popolazione al 1º gennaio","2","femmine","Y4","4 anni","99","totale","2020","2020",19164,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","JAN","popolazione al 1º gennaio","9","totale","Y4","4 anni","99","totale","2020","2020",961,,
"ITC3","Liguria","JAN","popolazione al 1º gennaio","1","maschi","Y4","4 anni","99","totale","2020","2020",5224,,
"IT","Italia","JAN","popolazione al 1º gennaio","1","maschi","Y4","4 anni","99","totale","2020","2020",248565,,
"ITD3","Veneto","JAN","popolazione al 1º gennaio","9","totale","Y4","4 anni","99","totale","2020","2020",39268,,
"ITC4","Lombardia","JAN","popolazione al 1º gennaio","9","totale","Y4","4 anni","99","totale","2020","2020",85067,,
"ITE1","Toscana","JAN","popolazione al 1º gennaio","1","maschi","Y4","4 anni","99","totale","2020","2020",14333,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","JAN","popolazione al 1º gennaio","2","femmine","Y4","4 anni","99","totale","2020","2020",476,,
"ITC1","Piemonte","JAN","popolazione al 1º gennaio","9","totale","Y4","4 anni","99","totale","2020","2020",32833,,
"ITD1","Provincia Autonoma Bolzano / Bozen","JAN","popolazione al 1º gennaio","2","femmine","Y4","4 anni","99","totale","2020","2020",2715,,
"ITD2","Provincia Autonoma Trento","JAN","popolazione al 1º gennaio","1","maschi","Y4","4 anni","99","totale","2020","2020",2521,,
"ITD3","Veneto","JAN","popolazione al 1º gennaio","1","maschi","Y4","4 anni","99","totale","2020","2020",20104,,
"ITD","Nord-est","JAN","popolazione al 1º gennaio","2","femmine","Y4","4 anni","99","totale","2020","2020",46283,,
"ITC4","Lombardia","JAN","popolazione al 1º gennaio","2","femmine","Y4","4 anni","99","totale","2020","2020",41237,,
"ITC3","Liguria","JAN","popolazione al 1º gennaio","9","totale","Y4","4 anni","99","totale","2020","2020",10202,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","JAN","popolazione al 1º gennaio","1","maschi","Y4","4 anni","99","totale","2020","2020",485,,
"ITD5","Emilia-Romagna","JAN","popolazione al 1º gennaio","1","maschi","Y4","4 anni","99","totale","2020","2020",18734,,
"ITDA","Trentino Alto Adige / Südtirol","JAN","popolazione al 1º gennaio","9","totale","Y4","4 anni","99","totale","2020","2020",10396,,
"ITDA","Trentino Alto Adige / Südtirol","JAN","popolazione al 1º gennaio","1","maschi","Y4","4 anni","99","totale","2020","2020",5324,,
"ITC1","Piemonte","JAN","popolazione al 1º gennaio","1","maschi","Y4","4 anni","99","totale","2020","2020",17102,,
"ITD","Nord-est","JAN","popolazione al 1º gennaio","1","maschi","Y4","4 anni","99","totale","2020","2020",48603,,
"ITC3","Liguria","JAN","popolazione al 1º gennaio","2","femmine","Y4","4 anni","99","totale","2020","2020",4978,,
"ITC","Nord-ovest","JAN","popolazione al 1º gennaio","9","totale","Y4","4 anni","99","totale","2020","2020",129063,,
"ITC","Nord-ovest","JAN","popolazione al 1º gennaio","1","maschi","Y4","4 anni","99","totale","2020","2020",66641,,
"IT","Italia","JAN","popolazione al 1º gennaio","9","totale","Y4","4 anni","99","totale","2020","2020",483769,,
"ITD","Nord-est","JAN","popolazione al 1º gennaio","9","totale","Y4","4 anni","99","totale","2020","2020",94886,,
"ITC4","Lombardia","JAN","popolazione al 1º gennaio","1","maschi","Y4","4 anni","99","totale","2020","2020",43830,,
"ITDA","Trentino Alto Adige / Südtirol","JAN","popolazione al 1º gennaio","2","femmine","Y4","4 anni","99","totale","2020","2020",5072,,
"ITC1","Piemonte","JAN","popolazione al 1º gennaio","2","femmine","Y4","4 anni","99","totale","2020","2020",15731,,
"IT","Italia","JAN","popolazione al 1º gennaio","2","femmine","Y4","4 anni","99","totale","2020","2020",235204,,
"ITD1","Provincia Autonoma Bolzano / Bozen","JAN","popolazione al 1º gennaio","1","maschi","Y4","4 anni","99","totale","2020","2020",2803,,
"ITE1","Toscana","JAN","popolazione al 1º gennaio","2","femmine","Y4","4 anni","99","totale","2020","2020",13269,,
"ITE4","Lazio","JAN","popolazione al 1º gennaio","9","totale","Y4","4 anni","99","totale","2020","2020",47781,,
"ITE2","Umbria","JAN","popolazione al 1º gennaio","9","totale","Y4","4 anni","99","totale","2020","2020",6428,,
"ITF1","Abruzzo","JAN","popolazione al 1º gennaio","9","totale","Y4","4 anni","99","totale","2020","2020",10085,,
"ITF6","Calabria","JAN","popolazione al 1º gennaio","1","maschi","Y4","4 anni","99","totale","2020","2020",8155,,
"ITF2","Molise","JAN","popolazione al 1º gennaio","2","femmine","Y4","4 anni","99","totale","2020","2020",1019,,
"ITG1","Sicilia","JAN","popolazione al 1º gennaio","1","maschi","Y4","4 anni","99","totale","2020","2020",21529,,
"ITE4","Lazio","JAN","popolazione al 1º gennaio","2","femmine","Y4","4 anni","99","totale","2020","2020",23446,,
